clean_article_text,clean_summary_text
"Liputan6 . com , Jakarta : Perempuan itu tak bisa didefinisikan . Menimbulkan rasa prihatin , kaum hawa tak hanya ditindas , namun ditafsirkan semau-maunya oleh mereka yang bernama lelaki . Seniman Sujiwo Tejo juga prihatin dengan hal ini . Dia menorehkan sekapur sirih tentang makhluk bernama wanita dalam album terbarunya , Syair Dunia Maya . Menurut penulis buku Dalang Edan ini , Tuhan mungkin bisa didefinisikan . "" Namun satu-satunya yang nggak bisa didefinisikan adalah perempuan , "" kata pemilik nama asli Agus Hadi Sujiwo dalam dialog bersama reporter SCTV Sella Wangkar , Ahad ( 24/4 ) pagi . Sujiwo mengaku prihatin terhadap nasib perempuan . Dalam pewayangansama seperti kitab sucipara tokoh perempuan juga ditindas . Pasalnya , kebanyakan dalang adalah laki-laki karena itu tafsirnya selalu menguntungkan laki-laki . Seniman berambut gondrong ini lalu berusaha menafsirkan sendiri kaum perempuan dalam wayang . Dewi Kunti , misalnya . Menurut pelantun Anyam-anyaman ini , Dewi Kunti memiliki banyak suami . Ini lain dengan keyakinan yang menyatakan Kunti hanya mempunyai satu suami . Atau terkait cerita Dewi Sinta . Tejo menyatakan , Sinta sebenarnya ingin diculik Rahwana . Ini karena Sinta bosan pada suaminya , Rama . Di tangan sang Dalang Edan , Rahwana ditampilkan bersuara halus , romantis , dan bisa menembang . Album baru Sujiwo , Syair Dunia Maya , berisi sebelas lagu . Satu lagu liriknya berbahasa Madura , dua lagu berbahasa Indonesia , dan selebihnya bahasa Jawa . Sujiwo menyatakan senang menyanyi dalam bahasa daerah . Bahkan , pada album berikutnya dia berencana menyanyikan lagu dalam bahasa Sunda dan Batak . Untuk itu , Sujiwo berniat belajar bahasa-bahasa daerah itu terlebih dulu . Pemain film Telegram ini mengaku , album ketiganya disiapkan dengan matang . Ada berbagai revisi yang dilakukan saat menyiapkan album itu . Karena itu , waktu penggarapannya juga lama . Sekadar informasi , album kedua Sujiwo Pada Sebuah Ranjang diluncurkan enam tahun silam . Yang pasti , album ketiga Sujiwo berbeda dengan album-album sebelumnya . "" Jadi , kalo mirip album satu dan kedua , ya mending saya nggak bikin album [ Syair Dunia Maya ] , "" kata Sujiwo . Terkait kebiasaan mendalang , pria kelahiran Jember , Jawa Timur , ini mengaku tak bisa dilepaskan dari wayang . Mantan mahasiswa Institut Teknologi Bandung itu merasa tak punya enerji untuk berkesenian bila lama tak mendalang . Kebiasaan ini diketahui persis teman-teman dari manajemennya . Sujiwo merasa mendapat energi tambahan usai mendalang . Dia juga amat menyukai Semar yang dianggap menyatukan senyum dan sedih . Pada Semar tergambarkan harapan bahwa hidup tak selalu seperti yang dicita-citakan . Sujiwo belajar mendalang dari ayahnya yang juga dalang . Hal yang disesali Sujiwo , ayahnya keburu meninggal tanpa sempat melihat sang anak serius menekuni dunia dalang . Dalam mendalang , Sujiwo terpengaruh gaya Solo . Namun , dia tak menampik bahwa gaya Jatim juga mempengaruhinya . Wayang Jatim dinilai lebih egaliter , ceplas-ceplos , dan tak selalu hitam putih menggambarkan tokohnya . ( MAK ) .","Menurut Sujiwo Tejo , satu-satunya di dunia ini tidak bisa didefinisikan adalah perempuan . Sujiwo mengaku prihatin terhadap nasib perempuan . Perempuan tak hanya ditindas , namun ditafsirkan berdasarkan kemauan laki-laki ."
"Liputan6 . com , Jakarta : Ketua Komisi III DPR Teras Narang menyatakan , DPR telah siap melimpahkan hasil audit Badan Pemeriksa Keuangan terhadap Komisi Pemilihan Umum kepada polisi . Pasalnya , laporan BPK itu sudah final dan akan dengan mudah menjadi pegangan aparat penegak hukum . "" Tak perlu lama-lama , Senin segera bisa disampaikan , "" ujar Teras di Jakarta , Sabtu ( 23/4 ) . Teras mengaku puas dengan hasil audit BPK karena jelas dan lengkap . Hasil audit itu menjelaskan perkiraan besarnya kerugian negara dan para penanggung jawab di balik dugaan penyelewengan dana pengadaan logistik KPU . Hasil audit BPK mengindikasikan adanya penyelewangan dalam penyelenggaraan Pemilihan Umum 2004 oleh KPU sebesar Rp 90 miliar . Penyelewengan itu meliputi pengadaan logistik , seperti kotak suara , tinta , teknologi informasi , kertas suara , dan sampul . Indikasi kerugian negara yang paling besar terjadi pada pengadaan kotak suara , yakni mencapai Rp 66 miliar . Pengadaan kotak suara Pemilu 2004 di bawah tanggung jawab Mulyana W . Kusumah [ baca : Rp 90 Miliar Penyimpangan pada Pemilu Legislatif ] . ( ORS/Mikotoro dan Satya Pandia ) .","Menurut Ketua Komisi III DPR Teras Narang , hasil audit BPK sudah jelas dan lengkap . Laporan audit BPK sudah menjelaskan besarnya kerugian negara dan para penanggung jawab di balik dugaan penyelewengan itu ."
"Liputan6 . com , Jakarta : Presiden Susilo Bambang Yudhoyono optimistis pertemuan sejumlah negara sahabat di sela-sela Konferensi Tingkat Tinggi Asia-Afrika ( KTT AA ) akan menghasilkan kerja sama konkret antarkedua negara , terutama di bidang ekonomi . "" Detail dari itu [ pertemuan bilateral ] bisa diketahui lewat menteri-menteri yang mendampingi saya dalam pertemuan itu , "" kata Presiden SBY usai menutup KTT AA di Jakarta , Sabtu ( 23/4 ) [ baca : KAA Resmi Ditutup ] . Hingga hari terakhir pelaksanaan KTT AA , Yudhoyono masih menyempatkan diri melakukan pertemuan bilateral dengan sejumlah pemimpin negara . Antara lain Myanmar , Vietnam , dan Vanuatu . Pertemuan umumnya membahas lebih lanjut bentuk kerja sama , terutama di bidang politik dan ekonomi . Sementara rencana pertemuan antara SBY dan Perdana Menteri Malaysia Abdullah Ahmad Badawi gagal dilangsungkan . Menurut Juru Bicara Kepresidenan Dino Pati Djalal , pertemuan bilateral Indonesia-Malaysia tak dapat dilaksanakan karena belum ada kecocokan jadwal . Kemarin malam , Presiden Cina Hu Jintao dan Perdana Menteri Jepang Junichiro Koizumi juga sempat membahas konflik di antara negara mereka . Dalam pertemuan tertutup selama 30 menit , pemerintah Cina mengajukan lima tuntutan kepada pemerintahan Koizumi . Di antaranya meminta Tokyo mematuhi Deklarasi Jepang yang telah disetujui kedua negara , mengakui Satu Cina , tak mengakui kemerdekaan Taiwan , serta berusaha membangun kembali hubungan kedua negara yang kurang harmonis . Pemerintah Jepang sejauh ini belum memberikan jawaban atas tuntutan yang diajukan Cina . Sebenarnya , kedua pemimpin negara ini pernah bertemu dan membicarakan hal itu di Santiago , Cile . Namun , belum dibahas hingga detail . Ketidakharmonisan hubungan Tokyo dan Beijing karena perselisihan gas alam di Laut Cina Timur . Selain itu , ketegangan juga dipicu sikap pemerintah Negeri Matahari Terbit yang tidak memasukkan riwayat sejarah pernah menjajah Cina dalam buku sejarah yang diterbitkan pemerintah Jepang [ baca : Jepang Berniat Mengeksplorasi Gas di Daerah Sengketa ] . ( DNP/Tim Liputan 6 SCTV ) .","Presiden SBY optimistis pertemuan sejumlah negara sahabat di sela-sela KTT AA akan menghasilkan kerja sama konkret antarkedua negara , terutama di bidang ekonomi . Pertemuan bilateral Indonesia-Malaysia gagal ."
"Liputan6 . com , Bandung : Setelah mengikuti Konferensi Tingkat Tinggi Asia-Afrika , sekitar 43 kepala negara/pemerintahan negara-negara Asia Afrika mengikuti napak tilas dalam peringatan 50 tahun Konferensi Asia Afrika di Bandung , Jawa Barat , Ahad ( 24/4 ) tadi pagi . Napak tilas dilakukan dengan jalan kaki dari Hotel Savoy Homann menuju Gedung Merdeka Bandung . Acara ini dipimpin Presiden Susilo Bambang Yudhoyono selaku tuan rumah yang sudah berada di Bandung sejak kemarin malam . Para kepala negara/pemerintahan Asia Afrika tadi berangkat ke Bandung , melalui Pangkalan Udara Halim Perdana Kusumah , Jakarta Timur . Untuk sarana transportasi para tamu negara ini , pemerintah Indonesia menyediakan enam buah pesawat dari dua maskapai penerbangan . Pesawat pertama berangkat pukul 07 . 00 WIB , sementara pesawat terakhir setelah lewat pukul 08 . 00 WIB . Sekretaris Jenderal Perserikatan Bangsa-Bangsa Kofi Annan juga berangkat ke Bandung . Dalam rombongan Annan , tampak antara lain Perdana Menteri Malaysia Abdullah Ahmad Badawi , PM Kamboja Hun Sen dan Presiden Pakistan Pervez Musharraf . Setiba di Bandung dan istirahat beberapa saat , para kepala negara/pemerintahan langsung mengikuti napak tilas sejarah pelaksanaan KAA 1955 . Sekitar pukul 09 . 00 WIB , napak tilas dimulai . Para tamu negara berjalan kaki dari Hotel Savoy Homann menuju Gedung Merdeka Bandung . Setengah abad silam , pada tanggal dan juga jam yang sama , 24 kepala negara berjalan kaki dari Savoy Homann menuju ke Gedung Merdeka untuk menutup KAA 1955 dan menandatangani Deklarasi Bandung yang isinya antara lain memperjuangkan hak-hak kemerdekaan negara-negara di Asia dan Afrika . Selain Presiden SBY selaku tuan rumah , pimpinan perwakilan negara Asia , Afrika dan non-Asia Afrika juga memberikan sambutan singkat . Setelah itu mereka menandatangani Deklarasi Kemitraan Strategis Asia Afrika . Seluruh prosesi peringatan KAA 1955 berlangsung lancar dan lebih cepat dari yang dijadwalkan . Dari Gedung Merdeka , seluruh pemimpin negara lalu berangkat menuju Lapangan Tegallega , Bandung , dengan menggunakan 16 bus . Di sana , mereka menanam pohon bersama serta menuliskan nama masing-masing sebagai tanda keikutsertaannya dalam peringatan 50 tahun KAA 1955 . Pada pukul 13 . 00 WIB , para kepala negara berkumpul di Gedung Pakuan , untuk jamuan makan siang dari Gubernur Jabar Dany Setiawan . Setelah itu , mereka akan kembali ke Jakarta . Sebagian di antaranya bertolak ke negara mereka masing-masing , sore nanti . Rangkaian panjang menuju pertemuan KAA dimulai melalui pertemuan Colombo awal 1954 yang dihadiri oleh PM Srilanka Sir John Kotelawala , PM Burma U Nu , PM India Jawaharlal Nehru dan dari Indonesia hadir Ali Sastroamidjojo serta Mohammed Ali dari Pakistan . Di sana kelimanya menemukan kesamaan kondisi yang dialami bangsa masing-masing . Kemudian timbul keinginan memperluas pembicaraan dengan melibatkan lebih banyak negara-negara Asia dan Afrika yang diperkirakan memiliki problematika yang sama [ baca : Mengulang Semangat KAA Bandung ] . Pada akhir April 1955 akhirnya digelar KAA . Sebanyak 24 kepala negara dengan 1 . 300 anggota delegasi hadir di Kota Kembang . Dua gedung bersejarah , yakni Gedung Concordia dan Dana Pensiun yang masing-masing diubah oleh Presiden Soekarno menjadi Gedung Merdeka dan Dwi Warna menjadi arena pertemuan . Di dekat dua gedung tersebut , masyarakat tampak antusias ingin menyaksikan para kepala negara serta jalannya KAA dari dekat . Bersama Roeslan Abdulgani , Presiden Soekarno meninjau persiapan jalannya konferensi . ( DEN/Tim Liputan 6 SCTV ) .","Presiden Yudhoyono , Sekjen PBB Kofi Annan dan sejumlah kepala negara/pemerintahan melakukan napak tilas dari Hotel Savoy Homann menuju Gedung Merdeka Bandung . Mereka melakukan penanaman pohon di Taman Tegallega ."
"Liputan6 . com , Kutai : Warga korban banjir di Kabupaten Kutai Barat dan Kutai Kartanegara , Kalimantan Timur , baru-baru ini , mengeluhkan bantuan pemerintah setempat yang kurang memadai . Sebab , sejauh ini bantuan yang telah diterima hanyalah dua ons gula pasir dan tiga bungkus mi instan untuk satu keluarga . Kurang memadainya sumbangan pemerintah terkait dengan cadangan bahan makanan milik warga yang menipis setelah terjadinya bencana banjir sejak tiga pekan silam . Pendirian pos koordinasi penanggulangan bencana juga hanya rencana belum tampak di desa-desa yang terendam banjir . Surti , warga Muara Muntai , Kabupaten Kutai Kartanegara , mengaku hanya mendapatkan dua ons gula pasir dari kepala desa , tiga hari silam . Setelah itu , bantuan makanan tidak pernah ada lagi . "" Beras nggak ada , "" kata Surti . Untuk mengantisipasi dampak banjir , rumah warga yang cukup tinggi dan tidak ikut terendam dijadikan sebagai tempat pengungsian sementara . Ibu lima anak ini berharap pemerintah segera mendirikan posko penanggulangan bagi korban banjir . ( AIS/Polmart Aritonang ) .","Surti , warga Muara Muntai , Kabupaten Kutai Kartanegara mengaku tidak memiliki beras dan uang . Ia cuma memperoleh dua ons gula pasir dari kepala desa . Pendirian posko penanggulangan bencana juga tak ada ."
"Liputan6 . com , Jakarta : Lomba ayam bekisar tingkat nasional digelar di Jakarta , Ahad ( 24/4 ) . Kompetisi melibatkan 70 ayam untuk memperebutkan piala bergilir . Kategori yang dinilai , suara dan penampilan . Berbeda dengan kokok ayam biasa , bekisar suaranya lebih melengking dan beriarama . Bekisar adalah ayam hasil persilangan antara ayam jantan hutan dan ayam kampung betina . Dalam kategori suara , penilaian didasarkan pada suara depan yang rendah , suara belakang , irama dan kejernihan suara . Dalam rangkaian acara lomba juga seorang pemilik ayam sempat memperdengarkan tiruan sempurna suara ayam bekisar . ( YYT/Cindy Agustina dan Yuli Sasmito ) .",Sebanyak 70 ayam bekisar mengikuti lomba tingkat nasional . Kompetisi melibatkan 70 ayam untuk memperebutkan piala bergilir . Sementara kategori yang dinilai adalah suara dan penampilan .
"Liputan6 . com , Gowa : Lima desa di Kecamatan Tinggi Moncong , Kabupaten Gowa , Sulawesi Selatan , masih terisolasi menyusul tanah longsor di Gunung Bawakaraeng tahun silam . Untuk membuka jalur transportasi warga bergotong royong membuat jembatan alternatif dari bambu . Akibat longsoran yang menghanyutkan jembatan , perekonomian di lima desa terganggu . Seperti disaksikan SCTV , baru-baru ini , lumpur dari longsoran Gunung Bawakaraeng memenuhi Sungai Jenneberang dan menimbun jembatan Jaraha . Akibatnya Desa Majannang , Jonjo , Manimbahoi , Bilanrengi dan Sicini , terisolasi . Perekonomian desa menjadi lumpuh karena para petani dan pemilik kebun sulit menyalurkan hasil buminya . Meski belum selesai , jembatan bambu sudah dimanfaatkan warga . Namun , daya muat jembatan hanya terbatas pada pejalan kaki dan sepeda motor . Longsornya lumpur dari Gunung Bawakaraeng , tahun silam menyebabkan 35 warga tewas tertimbun dan hanya tiga korban yang sudah ditemukan [ baca : Lima Desa di Kabupaten Gowa Terisolasi ] . ( YYT/Iwan Taruna ) .","Untuk mengatasi terputusnya transportasi akibat lumpur dari longsoran Gunung Bawakaraeng , warga lima desa di Kecamatan Tinggi Moncong , Gowa , Sulawesi Selatan membuat jembatan alternatif dari bambu ."
"Liputan6 . com , Banyuwangi : Sumarsono , buruh pabrik CV Tirta Jaya di kawasan Argopuro , Klatak , Banyuwangi , Jawa Timur , tewas saat menguras bak limbah , Sabtu ( 23/4 ) . Sedangkan lima rekannya dirawat di Rumah Sakit Blambangan dan Rumah Sakit Umum Daerah Subandi . Enam buruh pabrik itu diduga tewas dan pingsan karena menghirup gas beracun dari limbah . Menurut Wahyudi , saksi mata , Sumarsono paling dulu masuk ke bak limbah . Namun , saat berada di dasar bak tiba-tiba ia pingsan . Rekan-rekannya kemudian berusaha menolong dan tak berselang lama ikut pingsan . Mayat Sumarsono sudah dijemput keluarganya . Sedangkan seorang korban yang dalam kondisi kritis dirujuk ke RSUD Subandi . Polres Banyuwangi tengah menyelediki kasus keracunan gas tersebut . ( YYT/Agus Ainul Yakin ) .","Polres Banyuwangi , Jawa Timur , tengah menyelidiki kasus keracunan gas yang menewaskan seorang buruh dan membuat pingsan lima lainnya saat mengurus bak limbah milik CV Tirta Jaya ."
"Liputan6 . com , Jakarta : PT Indosat Multimedia Mobile ( IM3 ) tidak pernah berhenti memberikan yang terbaik pada pelanggannya . Sejak awal meluncurkan IM3 , PT Indosat selalu melakukan inovasi-inovasi untuk memanjakan konsumennya sehingga kartu telepon selular ini adalah terlengkap dan inovatif untuk anak muda . IM3 yang dikenal sebagai kartunya anak muda serta kalangan dewasa yang berjiwa muda ini kembali memberi kejutan bagi konsumennya . Mulai 23 April silam , seluruh pelanggan IM3 dapat menikmati fasilitas terbaru berupa perpanjangan masa aktif yang bersifat kumulatif dengan maksimal 120 hari . Program terbaru ini membuat IM3 sebagai kartu prabayar dengan masa aktif dan tenggang terlama dibanding kartu selular lainnya . Voucher ulang Rp 10 ribu masa aktifnya adalah 15 hari sementara voucher Rp 150 ribu memiliki masa aktif 90 hari . Seluruh voucher ini mempunyai masa tenggang sama yakni 40 hari . Menurut Vice President Cellular Brand Management IM3 Insan Prakasa , perpanjangan masa aktif itu sebagai komitmen memberikan yang terbaik pada pelanggan . Prakasa menambahkan , kalau sisa masa aktif sepuluh hari jika mengisi ulang dengan voucher Rp 25 ribu yang waktu aktifnya 35 hari maka akan bertambah 45 hari . Noviadi , salah seorang pelanggan IM3 mengatakan , puas dengan program baru yang ditawarkan IM3 ini . "" Beberapa kali memakai prabayar lain tapi tidak ada yang seperti ini [ IM3 ] , "" kata Noviadi . Hal senada diungkapkan Tyas , seorang mahasiswa . "" Sangat cocok dengan uang saku , "" kata Tyas . Sementara menurut Brand Manager IM3 Gede Krishna Jaya , langkah-langkah yang diambilnya tak hanya fokus pada teknologi saja , tapi juga mengembangkan keuntungan yang langsung dinikmati pelanggan . "" Pertumbuhan pelanggan cukup menggembirakan yakni hampir mencapai tiga juta pelanggan , "" kata Krishna . Lebih lanjut Krishna mengatakan , IM3 adalah kartu yang super bisa karena dapat mengirim gambar , Multimedia Messaging Service ( MMS ) , transfer pulsa dan kebisaan lainnya . "" IM3 adalah kartu Super Hemat untuk tarif pesan pendek ( SMS ) , telepon , serta gratis roaming nasionalnya , "" kata Krishna . Tarif hemat IM3 dapat dilihat salah satunya dari biaya mengirim SMS . Mengirim SMS untuk area Jawa , Bali , dan Batam hanya dikenai tarif sebesar Rp 150 rupiah . Sedangkan untuk area Sumatra , Kalimantan , dan Sulawesi hanya Rp 100 . "" Fasilitas ini makin meneguhkan slogan IM3 Super yang cerdas , hemat , dan gaul , "" kata Krishna . Kabar gembira lain bagi pengguna IM3 adalah cakupan IM3 yang makin luas . Setelah sukses di Jawa , Bali , dan Batam , IM3 akan memperluas jangkauan di kota-kota besar di Sumatra , Kalimantan , dan Sulawesi pada pertengahan tahun ini . Diharapkan langkah ini dapat menarik lebih banyak pelanggan lagi . ( JUM/Tim Usaha Anda ) PT INDOSAT SELULAR Plasa Kuningan Jl . HR Rasuna Said Kav . C 11-14 Menara Selatan , Lt . 3A Jakarta 12940 Telp : ( 021 ) 3000-9520/9521 Fax : ( 021 ) 3000-3255 .","Mulai 23 April , seluruh pelanggan kartu IM3 dapat menikmati fasilitas terbaru berupa perpanjangan masa aktif yang bersifat kumulatif . Fasilitas ini makin meneguhkan slogan IM3 Super yang Cerdas , Hemat , dan Gaul ."
"Liputan6 . com , Tangerang : Polres Bandar Udara Soekarno-Hatta sudah mengantongi identitas pemasok ganja untuk mantan pejabat Badan Penyehatan Perbankan Nasional ( BPPN ) berinisial TMM . Menurut Kapolres Bandara Soekarno-Hatta Ajun Komisaris Polisi Firman Satyabudi , Sabtu ( 23/4 ) , kini pihaknya tengah mengejar para pemasok itu di sejumlah tempat . TMM ditangkap polisi , Jumal silam di Terminal II/F Bandara Soekarno-Hatta saat akan berangkat ke Denpasar , Bali . Polisi curiga karena TMM saat akan memasuki pintu pemeriksaan kelihatan panik . Tersangka kemudian lari dan melemparkan sesuatu . Saat diselidiki , barang yang dilemparkan itu adalah kemasan rokok yang berisi daun ganja kering seberat 3 , 1 gram [ baca : Mantan Pejabat BPPN Ditangkap Terkait Narkoba ] . Mantan Deputi Kepala BPPN Bidang Aset Manajemen Investasi ini mengaku ganja tersebut untuk dikonsumsi sendiri . TMM juga adalah adalah Komisaris PT Perusahaan Pengelola Aset ( PPA ) , perusahaan yang mengelola aset peninggalan BPPN . ( YYT/Grace Natalie dan Dwi Guntoro ) .",Polisi tengah mengejar beberapa tersangka yang memasok ganja untuk mantan Badan Penyehatan Perbankan Nasional ( BPPN ) berinisial TMM . Para tersangka sudah diketahui identitasnya .
